frame,source_path,raw_markers,raw_charuco_corners,perspective_markers,perspective_charuco_corners,marker_gain,charuco_gain,status,raw_detection_image,perspective_image,perspective_detection_image
frame_001200,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001200.jpg,4,0,8,2,4,2,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001200_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001200_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001200_perspective_best_focal_025_detection.jpg
frame_001230,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001230.jpg,7,4,5,1,-2,-3,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001230_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001230_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001230_perspective_best_focal_025_detection.jpg
frame_001260,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001260.jpg,6,2,5,0,-1,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001260_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001260_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001260_perspective_best_focal_025_detection.jpg
frame_001290,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001290.jpg,2,0,3,1,1,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001290_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001290_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001290_perspective_best_focal_025_detection.jpg
frame_001320,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001320.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001320_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001320_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001320_perspective_best_focal_025_detection.jpg
frame_001350,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001350.jpg,1,0,2,0,1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001350_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001350_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001350_perspective_best_focal_025_detection.jpg
frame_001380,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001380.jpg,3,1,2,0,-1,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001380_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001380_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001380_perspective_best_focal_025_detection.jpg
frame_001410,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001410.jpg,3,1,2,0,-1,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001410_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001410_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001410_perspective_best_focal_025_detection.jpg
frame_001440,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001440.jpg,3,1,1,0,-2,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001440_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001440_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001440_perspective_best_focal_025_detection.jpg
frame_001470,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001470.jpg,2,0,2,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001470_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001470_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001470_perspective_best_focal_025_detection.jpg
frame_001500,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001500.jpg,2,0,3,1,1,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001500_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001500_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001500_perspective_best_focal_025_detection.jpg
frame_001530,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001530.jpg,2,0,1,0,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001530_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001530_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001530_perspective_best_focal_025_detection.jpg
frame_001560,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001560.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001560_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001560_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001560_perspective_best_focal_025_detection.jpg
frame_001590,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001590.jpg,3,1,1,0,-2,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001590_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001590_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001590_perspective_best_focal_025_detection.jpg
frame_001620,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001620.jpg,2,1,1,0,-1,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001620_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001620_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001620_perspective_best_focal_025_detection.jpg
frame_001650,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001650.jpg,4,2,2,0,-2,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001650_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001650_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001650_perspective_best_focal_025_detection.jpg
frame_001680,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001680.jpg,2,1,2,0,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001680_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001680_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001680_perspective_best_focal_025_detection.jpg
frame_001710,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001710.jpg,4,2,2,0,-2,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001710_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001710_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001710_perspective_best_focal_025_detection.jpg
frame_001740,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001740.jpg,1,0,1,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001740_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001740_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001740_perspective_best_focal_025_detection.jpg
frame_001770,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001770.jpg,1,0,0,0,-1,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001770_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001770_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001770_perspective_best_focal_025_detection.jpg
frame_001800,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001800.jpg,0,0,0,0,0,0,same,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001800_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001800_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001800_perspective_best_focal_025_detection.jpg
frame_001830,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001830.jpg,2,1,1,0,-1,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001830_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001830_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001830_perspective_best_focal_025_detection.jpg
frame_001860,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001860.jpg,4,3,3,0,-1,-3,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001860_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001860_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001860_perspective_best_focal_025_detection.jpg
frame_001890,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001890.jpg,4,3,3,2,-1,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001890_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001890_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001890_perspective_best_focal_025_detection.jpg
frame_001920,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001920.jpg,3,1,3,0,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001920_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001920_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001920_perspective_best_focal_025_detection.jpg
frame_001950,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001950.jpg,4,2,4,1,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001950_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001950_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001950_perspective_best_focal_025_detection.jpg
frame_001980,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_001980.jpg,4,3,4,2,0,-1,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_001980_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_001980_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_001980_perspective_best_focal_025_detection.jpg
frame_002010,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002010.jpg,5,2,5,3,0,1,improved,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_002010_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_002010_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_002010_perspective_best_focal_025_detection.jpg
frame_002040,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002040.jpg,5,2,4,0,-1,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_002040_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_002040_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_002040_perspective_best_focal_025_detection.jpg
frame_002070,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_002070.jpg,3,2,4,0,1,-2,worse,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/raw_detection/frame_002070_raw_detection.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best/frame_002070_perspective_best_focal_025.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/results/perspective_detection_experiment/perspective_best_detection/frame_002070_perspective_best_focal_025_detection.jpg
